Gomes,Y	CLE	C	135	485	61	135	25	3	21	74	24	120	0	0	.278	.313	.472	.785	3833333	
Machado,M	BAL	3B	82	327	38	91	14	0	12	32	20	68	2	0	.278	.324	.431	.755	519000	
Bloomquist,W	SEA	SS	47	133	15	37	6	0	1	14	4	32	1	1	.278	.297	.346	.643	2900000	
Pedroia,D	BOS	2B	135	551	72	153	33	0	7	53	51	75	6	6	.278	.337	.376	.712	13750000	
Mauer,J	MIN	1B	120	455	60	126	27	2	4	55	60	96	3	0	.277	.361	.371	.732	23000000	
Pence,H	SF	RF	162	650	106	180	29	10	20	74	52	130	13	6	.277	.332	.445	.777	18000000	
Fowler,D	HOU	CF	116	434	61	120	21	4	8	35	66	108	11	4	.276	.375	.399	.774	5800000	
Hechavarria,A	MIA	SS	146	536	53	148	20	10	1	34	26	86	7	5	.276	.308	.356	.664	2200000	
Gonzalez,A	LAD	1B	159	591	83	163	41	0	27	116	56	112	1	1	.276	.335	.482	.817	22000000	
Markakis,N	BAL	RF	155	642	81	177	27	1	14	50	62	84	4	2	.276	.342	.386	.729	11016667	
Kinsler,I	DET	2B	161	684	100	188	40	4	17	92	29	79	15	4	.275	.307	.420	.727	15000000	
Escobar,E	MIN	SS	133	433	52	119	35	2	6	37	24	93	1	1	.275	.315	.406	.721	507500	
Navarro,D	TOR	C	139	481	40	132	22	0	12	69	32	76	3	0	.274	.317	.395	.712	4000000	
Martin,L	TEX	CF	155	533	68	146	13	7	7	40	39	114	31	12	.274	.325	.364	.689	3100000	
Mesoraco,D	CIN	C	114	384	54	105	25	0	25	80	41	103	1	3	.273	.359	.534	.893	525000	
Ramirez,A	CWS	SS	158	622	82	170	35	2	15	74	24	81	21	4	.273	.305	.408	.713	8125000	
Frazier,T	CIN	3B	157	597	88	163	22	1	29	80	52	139	20	8	.273	.336	.459	.795	600000	
Saunders,M	SEA	RF	78	231	38	63	11	3	8	34	26	59	4	5	.273	.341	.450	.791	2300000	
Carpenter,M	STL	3B	158	595	99	162	33	2	8	59	95	111	5	3	.272	.375	.375	.750	8666666	
Zobrist,B	TB	2B	146	570	83	155	34	3	10	52	75	84	10	5	.272	.354	.395	.749	7000000	
Calhoun,K	LAA	RF	127	493	90	134	31	3	17	58	38	104	5	3	.272	.325	.450	.776	506000	
Holliday,M	STL	LF	156	574	83	156	37	0	20	90	74	100	4	1	.272	.370	.441	.811	17142857	
Walker,N	PIT	2B	137	512	74	139	25	3	23	76	45	88	2	2	.271	.342	.467	.809	5750000	
Butler,B	KC	DH	151	549	57	149	32	0	9	66	41	96	0	0	.271	.323	.379	.702	7500000	
Ellsbury,J	NYY	CF	149	575	71	156	27	5	16	70	49	93	39	5	.271	.328	.419	.747	21857143	
Cruz,N	BAL	LF	159	613	87	166	32	2	40	108	55	140	4	5	.271	.333	.525	.859	8000000	
Heyward,J	ATL	RF	149	573	74	155	26	3	11	58	67	98	20	4	.271	.351	.384	.735	6650000	
Hosmer,E	KC	1B	131	503	54	136	35	1	9	58	35	93	4	2	.270	.318	.398	.716	3600000	
Upton,J	ATL	LF	154	566	77	153	34	2	29	102	60	171	8	4	.270	.342	.491	.833	8541667	
Norris,D	OAK	C	127	385	46	104	19	1	10	55	54	86	2	2	.270	.361	.403	.763	505000	
Nava,D	BOS	RF	113	363	41	98	21	0	4	37	33	81	4	2	.270	.346	.361	.706	556500	
Utley,C	PHI	2B	155	589	74	159	36	6	11	78	53	85	10	1	.270	.339	.407	.746	13500000	
Wright,D	NYM	3B	134	535	54	144	30	1	8	63	42	113	8	5	.269	.324	.374	.698	17250000	
Ozuna,M	MIA	CF	153	565	72	152	26	5	23	85	41	164	3	1	.269	.317	.455	.772	505000	
Hardy,J	BAL	SS	141	529	56	142	28	0	9	52	29	104	0	0	.268	.309	.372	.682	7416667	
Victorino,S	BOS	RF	30	123	14	33	6	1	2	12	6	21	2	0	.268	.303	.382	.685	13000000	
Seager,K	SEA	3B	159	590	71	158	27	4	25	96	52	118	7	5	.268	.334	.454	.788	540100	
LeMahieu,D	COL	2B	149	494	59	132	15	5	5	42	33	97	10	10	.267	.315	.348	.663	501000	
Rosario,W	COL	C	106	382	46	102	25	0	13	54	23	70	1	0	.267	.305	.435	.739	502000	
Ramos,W	WSH	C	88	341	32	91	12	0	11	47	17	57	0	0	.267	.299	.399	.698	2095000	
Sanchez,T	PIT	C	26	75	3	20	1	0	2	13	3	28	0	0	.267	.300	.360	.660	507000	
Gordon,A	KC	LF	156	563	87	150	34	1	19	74	65	126	12	3	.266	.351	.432	.783	9375000	
Guyer,B	TB	LF	97	259	37	69	15	1	3	26	16	52	6	1	.266	.334	.367	.701	501200	
Smith,S	SD	LF	136	443	55	118	31	5	12	48	69	87	1	1	.266	.367	.440	.807	4500000	
Phillips,B	CIN	2B	121	462	44	123	25	0	8	51	23	74	2	3	.266	.306	.372	.678	12083333	
Reddick,J	OAK	RF	109	363	53	96	16	7	12	54	28	63	1	1	.264	.316	.446	.763	2700000	
Snider,T	PIT	RF	140	322	37	85	15	1	13	38	34	67	1	1	.264	.338	.438	.776	1200000	
Byrd,M	PHI	RF	154	591	71	156	28	2	25	85	35	185	3	2	.264	.312	.445	.757	8000000	
Jaso,J	OAK	C	99	307	42	81	18	3	9	40	28	60	2	0	.264	.337	.430	.767	2300000	
Andrus,E	TEX	SS	157	619	72	163	35	1	2	41	46	96	27	15	.263	.314	.333	.647	4800000	
Johnson,C	ATL	3B	153	582	43	153	27	0	10	58	23	159	6	0	.263	.292	.361	.653	4750000	
Gattis,E	ATL	C	108	369	41	97	17	1	22	52	22	97	0	0	.263	.317	.493	.810	520250	
Ortiz,D	BOS	DH	142	518	59	136	27	0	35	104	75	95	0	0	.263	.355	.517	.873	13000000	
Peralta,J	STL	SS	157	560	61	147	38	0	21	75	58	112	3	2	.263	.336	.443	.779	13250000	
Morrison,L	SEA	1B	99	336	41	88	20	0	11	38	24	59	5	2	.262	.315	.420	.735	1750000	
Freese,D	LAA	3B	134	462	53	120	25	1	10	55	38	124	1	3	.260	.321	.383	.704	5050000	
Perez,S	KC	C	150	578	57	150	28	2	17	70	22	85	1	0	.260	.289	.403	.692	1400000	
LaRoche,A	WSH	1B	140	494	73	128	19	0	26	92	82	108	3	0	.259	.362	.455	.817	12000000	
Frandsen,K	WSH	LF	105	220	17	57	8	0	1	17	6	26	0	0	.259	.299	.309	.608	900000	
Castellanos,N	DET	3B	148	533	50	138	31	4	11	66	36	140	2	2	.259	.306	.394	.700	500000	
Escobar,Y	TB	SS	137	476	33	123	18	0	7	39	43	60	1	1	.258	.324	.340	.664	5000000	
Plouffe,T	MIN	3B	136	520	69	134	40	2	14	80	53	109	2	1	.258	.328	.423	.751	2350000	
Barnes,B	COL	RF	132	292	37	75	17	4	8	27	15	100	5	4	.257	.293	.425	.718	501000	
Bourn,M	CLE	CF	106	444	57	114	17	10	3	28	35	114	10	6	.257	.314	.360	.674	12000000	
Jeter,D	NYY	SS	145	581	47	149	19	1	4	50	35	87	10	2	.256	.304	.313	.617	12000000	
Gardner,B	NYY	LF	148	555	87	142	25	8	17	58	56	134	21	5	.256	.327	.422	.749	5600000	
Mercer,J	PIT	SS	149	506	56	129	27	2	12	55	35	89	4	1	.255	.305	.387	.693	515500	
Donaldson,J	OAK	3B	158	608	93	155	31	2	29	98	76	130	8	0	.255	.342	.456	.798	500000	
Desmond,I	WSH	SS	154	593	73	151	26	3	24	91	46	183	24	5	.255	.313	.430	.743	8750000	
Votto,J	CIN	1B	62	220	32	56	16	0	6	23	47	49	1	1	.255	.390	.409	.799	22500000	
Pennington,C	ARI	SS	68	177	21	45	5	3	2	10	20	36	6	1	.254	.340	.350	.690	2500000	
Nieves,W	PHI	C	36	122	9	31	8	0	1	7	1	34	1	0	.254	.270	.344	.614	1125000	
Joyce,M	TB	LF	140	418	51	106	23	2	9	52	62	111	2	5	.254	.349	.383	.732	3700000	
Longoria,E	TB	3B	162	624	83	158	26	1	22	91	57	133	5	0	.253	.320	.404	.724	13600000	
Duda,L	NYM	1B	153	514	74	130	27	0	30	92	69	135	3	2	.253	.349	.481	.830	1637500	
Pena,B	CIN	C	115	348	23	88	18	1	5	26	20	42	2	3	.253	.291	.353	.645	1137500	
Ruiz,C	PHI	C	110	381	43	96	25	1	6	31	46	60	4	2	.252	.347	.370	.717	8666666	
Infante,O	KC	2B	135	528	50	133	21	3	6	66	33	68	9	3	.252	.295	.337	.632	7562500	
Asche,C	PHI	3B	121	397	43	100	25	0	10	46	33	102	0	1	.252	.309	.390	.699	500000	
Rivera,R	SD	C	103	294	27	74	18	1	11	44	27	76	0	0	.252	.319	.432	.751	506400	
Iannetta,C	LAA	C	108	306	41	77	22	0	7	43	54	91	3	0	.252	.373	.392	.765	5166667	
Hamilton,B	CIN	CF	152	563	72	141	25	8	6	48	34	117	56	23	.250	.292	.355	.648	500000	
Collins,T	DET	LF	18	24	3	6	0	0	1	4	1	4	0	0	.250	.280	.375	.655	500000	
Lowrie,J	OAK	SS	136	502	59	125	29	3	6	50	51	79	0	0	.249	.321	.355	.676	5250000	
Valbuena,L	CHC	3B	149	478	68	119	33	4	16	51	65	113	1	2	.249	.341	.435	.776	1710000	
Wong,K	STL	2B	113	402	52	100	14	3	12	42	21	71	20	4	.249	.292	.388	.680	500000	
Napoli,M	BOS	1B	119	415	49	103	20	0	17	55	78	133	3	2	.248	.370	.419	.789	16000000	
Thole,J	TOR	C	57	133	11	33	4	0	0	7	14	25	0	3	.248	.320	.278	.598	1250000	
Kalish,R	CHC	LF	57	121	13	30	4	4	0	5	8	28	3	2	.248	.295	.347	.642	550000	
DeJesus,D	TB	LF	83	238	24	59	15	2	6	19	30	43	0	3	.248	.344	.403	.748	5250000	
Lough,D	BAL	LF	112	174	31	43	6	3	4	16	15	33	8	5	.247	.309	.385	.694	510500	
Lawrie,B	TOR	3B	70	259	27	64	9	0	12	38	16	49	0	0	.247	.301	.421	.722	516100	
Fielder,P	TEX	1B	42	150	19	37	8	0	3	16	25	24	0	0	.247	.360	.360	.720	23777778	
Crawford,B	SF	SS	153	491	54	121	20	10	10	69	59	129	5	3	.246	.324	.389	.713	560000	
Chavez,E	ARI	3B	44	69	6	17	3	1	3	8	11	19	2	0	.246	.346	.449	.795	3500000	
Jones,G	MIA	1B	146	496	59	122	33	2	15	53	46	116	0	1	.246	.309	.411	.720	3875000	
Segura,J	MIL	SS	146	513	61	126	14	6	5	31	28	70	20	9	.246	.289	.326	.614	534000	
Moreland,M	TEX	1B	52	167	18	41	9	1	2	23	12	43	0	0	.246	.297	.347	.644	2650000	
Kelly,D	DET	3B	95	163	24	40	5	1	0	7	20	29	6	1	.245	.332	.288	.620	1000000	
Barmes,C	PIT	SS	48	102	15	25	5	0	0	7	9	18	1	1	.245	.328	.294	.622	2000000	
Ackley,D	SEA	LF	143	502	64	123	27	4	14	65	32	90	8	4	.245	.293	.398	.692	1500000	
Pena,R	ATL	2B	81	147	9	36	6	0	3	9	13	38	1	0	.245	.304	.347	.651	700000	
Simmons,A	ATL	SS	146	540	44	132	18	4	7	46	32	60	4	5	.244	.286	.331	.617	8285714	
Presley,A	HOU	LF	89	254	22	62	6	1	6	19	13	44	5	1	.244	.281	.346	.628	511500	
Ludwick,R	CIN	LF	112	357	28	87	20	0	9	45	31	94	0	2	.244	.308	.375	.683	7500000	
Davis,K	MIL	LF	144	501	70	122	37	2	22	69	32	122	4	1	.244	.299	.457	.756	503000	
Hill,A	ARI	3B	133	501	52	122	26	3	10	60	28	92	4	3	.244	.287	.367	.654	11666667	
Rollins,J	PHI	SS	138	538	78	131	22	4	17	55	64	100	28	6	.243	.323	.394	.717	11000000	
Montero,M	ARI	C	136	489	40	119	23	0	13	72	56	97	0	4	.243	.329	.370	.699	12000000	
Belt,B	SF	1B	61	214	30	52	8	0	12	27	18	64	3	1	.243	.306	.449	.755	2900000	
Dozier,B	MIN	2B	156	598	112	145	33	1	23	71	89	129	21	7	.242	.345	.416	.762	540000	
Choo,S	TEX	LF	123	455	58	110	19	1	13	40	58	131	3	4	.242	.340	.374	.714	18571429	
Flowers,T	CWS	C	127	407	42	98	16	1	15	50	25	159	0	1	.241	.297	.396	.693	950000	
Kipnis,J	CLE	2B	129	500	61	120	25	1	6	41	50	100	22	3	.240	.310	.330	.640	8750000	
Bogaerts,X	BOS	SS	144	538	60	129	28	1	12	46	39	138	2	3	.240	.297	.362	.660	517000	
Alonso,Y	SD	1B	84	267	27	64	19	1	7	27	17	36	6	1	.240	.285	.397	.682	980000	
Wilson,J	TEX	2B	24	67	7	16	4	0	0	8	2	14	1	0	.239	.271	.299	.570	875000	
Amarista,A	SD	SS	148	423	39	101	13	2	5	40	29	69	12	1	.239	.286	.314	.600	511100	
Chirinos,R	TEX	C	93	306	36	73	15	0	13	40	17	71	0	1	.239	.290	.415	.705	502232	
Gonzalez,C	COL	LF	70	260	35	62	15	1	11	38	19	70	3	0	.238	.292	.431	.723	11428571	
Castillo,W	CHC	C	110	380	28	90	19	0	13	46	26	102	0	0	.237	.296	.389	.686	530000	
Tejada,R	NYM	SS	119	355	30	84	11	0	5	34	50	73	1	2	.237	.342	.310	.652	1100000	
Roberts,B	NYY	2B	91	317	40	75	16	4	5	21	28	53	7	4	.237	.300	.360	.659	2000000	
Nieto,A	CWS	C	48	106	8	25	5	0	2	7	8	38	0	1	.236	.296	.340	.635	500000	
Corporan,C	HOU	C	55	170	22	40	6	0	6	19	14	37	0	0	.235	.302	.376	.678	505300	
Johnson,R	MIA	LF	113	187	24	44	15	0	2	25	1	37	0	1	.235	.266	.348	.614	1000000	
Schumaker,S	CIN	LF	83	247	22	58	12	0	2	22	18	50	2	1	.235	.287	.308	.595	2500000	
Brown,D	PHI	LF	144	473	47	111	22	1	10	63	34	91	7	1	.235	.285	.349	.634	550000	
Maldonado,M	MIL	C	52	111	14	26	5	0	4	16	11	32	0	0	.234	.320	.387	.707	502000	
Moss,B	OAK	1B	147	500	70	117	23	2	25	81	67	153	1	0	.234	.334	.438	.772	4100000	
Semien,M	CWS	3B	64	231	30	54	10	2	6	28	21	70	3	0	.234	.300	.372	.673	500000	
Lobaton,J	WSH	C	66	214	18	50	9	0	2	12	15	61	0	0	.234	.287	.304	.591	950000	
Grossman,R	HOU	LF	103	360	42	84	14	2	6	37	55	105	9	3	.233	.337	.333	.670	504500	
Medica,T	SD	1B	102	240	31	56	11	2	9	27	14	75	6	1	.233	.286	.408	.694	501200	
Beltran,C	NYY	RF	109	403	46	94	23	0	15	49	37	80	3	1	.233	.301	.402	.703	15000000	
Overbay,L	MIL	1B	121	258	24	60	14	0	4	35	36	60	2	0	.233	.328	.333	.661	1500000	
Cabrera,E	SD	SS	90	357	36	83	13	1	3	20	20	86	18	8	.232	.272	.300	.572	2450000	
McCann,B	NYY	C	140	495	57	115	15	1	23	75	32	77	0	0	.232	.286	.406	.692	17000000	
Viciedo,D	CWS	RF	145	523	65	121	22	3	21	58	32	122	0	1	.231	.281	.405	.686	2800000	
Arcia,O	MIN	LF	103	372	46	86	16	3	20	57	31	127	1	2	.231	.300	.452	.752	512500	
Bourjos,P	STL	CF	119	264	32	61	9	5	4	24	20	78	9	3	.231	.294	.348	.643	1200000	
Santana,C	CLE	1B	152	541	68	125	25	0	27	85	113	124	5	2	.231	.365	.427	.792	4200380	
Holaday,B	DET	C	62	156	14	36	5	1	0	15	8	37	1	1	.231	.266	.276	.542	502000	
Sanchez,G	PIT	1B	123	262	31	60	18	1	7	33	23	58	2	0	.229	.293	.385	.679	2300000	
Dietrich,D	MIA	2B	49	158	31	36	6	2	5	17	13	38	1	0	.228	.326	.386	.712	501500	
Granderson,C	NYM	RF	155	564	73	128	27	2	20	66	79	141	8	2	.227	.326	.388	.714	15000000	
Carter,C	HOU	1B	145	507	68	115	21	1	37	88	56	182	5	2	.227	.308	.491	.799	510000	
Grandal,Y	SD	C	128	377	47	85	19	1	15	49	58	115	3	0	.225	.327	.401	.728	792000	
Rasmus,C	TOR	CF	104	346	45	78	21	1	18	40	29	124	4	0	.225	.287	.448	.735	7000000	
Gosewisch,T	ARI	C	41	129	6	29	8	0	1	7	3	24	0	0	.225	.242	.310	.553	502000	
Clevenger,S	BAL	C	35	89	8	20	8	1	0	8	8	19	0	0	.225	.289	.337	.626	505000	
Kubel,J	MIN	LF	45	156	12	35	6	1	1	13	19	59	1	0	.224	.313	.295	.607	2000000	
Sogard,E	OAK	2B	117	291	38	65	10	0	1	22	31	37	11	4	.223	.298	.268	.567	510000	
Howard,R	PHI	1B	153	569	65	127	18	1	23	95	67	190	0	0	.223	.310	.380	.690	25000000	
Forsythe,L	TB	2B	110	301	32	67	12	1	6	26	25	71	2	0	.223	.287	.329	.616	509700	
Heisey,C	CIN	LF	119	275	34	61	15	2	8	22	15	64	9	2	.222	.265	.378	.643	1760000	
Myers,W	TB	RF	87	325	37	72	14	0	6	35	34	90	6	1	.222	.294	.320	.614	504200	
Castro,J	HOU	C	126	465	43	103	21	2	14	56	34	151	1	0	.222	.286	.366	.651	2450000	
Cozart,Z	CIN	SS	147	506	48	112	18	5	4	38	25	79	7	0	.221	.268	.300	.568	600000	
Soriano,A	NYY	LF	67	226	22	50	15	0	6	23	6	71	1	0	.221	.244	.367	.611	17000000	
Conger,H	LAA	C	80	231	24	51	12	0	4	25	22	57	0	2	.221	.293	.325	.618	517500	
Miller,B	SEA	SS	123	367	47	81	15	4	10	36	34	95	4	2	.221	.288	.365	.653	510100	
Flaherty,R	BAL	2B	102	281	33	62	15	1	7	32	22	68	1	0	.221	.288	.356	.644	512500	
Saltalamacchia,J	MIA	C	114	373	43	82	20	0	11	44	55	143	0	1	.220	.320	.362	.681	7000000	
Pinto,J	MIN	C	57	169	25	37	8	0	7	18	24	50	0	1	.219	.315	.391	.705	500000	
Avila,A	DET	C	124	390	44	85	22	0	11	47	61	151	0	3	.218	.327	.359	.686	4150000	
Hanigan,R	TB	C	84	225	18	49	9	0	5	34	31	39	1	0	.218	.318	.324	.642	3583333	
Bruce,J	CIN	RF	137	493	71	107	21	1	18	66	44	149	12	3	.217	.281	.373	.654	8500000	
Figgins,C	LAD	3B	38	60	8	13	3	0	0	1	14	15	4	1	.217	.373	.267	.640	900000	
Teixeira,M	NYY	1B	123	440	56	95	14	0	22	62	58	109	1	1	.216	.313	.398	.711	22500000	
Hicks,A	MIN	CF	69	186	22	40	8	0	1	18	36	56	4	3	.215	.341	.274	.615	507500	
Craig,A	BOS	RF	126	461	41	99	20	1	8	46	35	113	2	1	.215	.279	.315	.594	6200000	
Dominguez,M	HOU	3B	157	564	51	121	17	0	16	57	29	125	0	1	.215	.256	.330	.586	510100	
Moustakas,M	KC	3B	140	457	45	97	21	1	15	54	35	74	1	0	.212	.271	.361	.632	549000	
Lake,J	CHC	LF	108	308	30	65	10	3	9	25	14	110	7	3	.211	.246	.351	.597	502500	
Rodriguez,S	TB	2B	96	237	30	50	13	3	12	41	10	66	2	1	.211	.258	.443	.701	1475000	
Gyorko,J	SD	2B	111	400	37	84	17	1	10	51	36	100	3	2	.210	.280	.333	.612	5918483	
Villar,J	HOU	SS	87	263	31	55	13	2	7	27	19	80	17	4	.209	.267	.354	.620	503800	
Schoop,J	BAL	2B	137	455	48	95	18	0	16	45	13	122	2	0	.209	.244	.354	.598	500500	
Swisher,N	CLE	1B	97	360	33	75	20	0	8	42	36	111	0	0	.208	.278	.331	.608	14000000	
Hairston,S	WSH	LF	61	77	6	16	4	0	1	8	4	26	0	0	.208	.253	.299	.552	2500000	
Punto,N	OAK	2B	73	198	21	41	7	2	2	14	25	56	3	1	.207	.296	.293	.589	2750000	
Quintanilla,O	NYM	SS	15	29	2	6	1	0	0	3	2	5	0	0	.207	.258	.241	.499	800000	
