Moss,B	STL	1B	128	413	66	93	19	2	28	67	39	141	1	0	.225	.300	.484	.784	8250000	
Buxton,B	MIN	CF	92	298	44	67	19	6	10	38	23	118	10	2	.225	.284	.430	.714	512500	
Chirinos,R	TEX	C	57	147	21	33	11	0	9	20	15	44	0	1	.224	.314	.483	.797	1550000	
Carter,C	MIL	1B	160	549	84	122	27	1	41	94	76	206	3	1	.222	.321	.499	.821	2500000	
Reimold,N	BAL	LF	104	203	25	45	9	1	6	15	22	62	1	2	.222	.300	.365	.664	1300000	
Rollins,J	CWS	SS	41	149	25	33	8	1	2	8	16	33	5	2	.221	.295	.329	.624	2000000	
McCann,J	DET	C	105	344	31	76	9	1	12	48	23	109	0	1	.221	.272	.358	.629	519500	
Clevenger,S	SEA	C	22	68	7	15	3	0	1	7	8	14	0	0	.221	.303	.309	.611	516500	
Conforto,M	NYM	LF	109	304	38	67	21	1	12	42	36	89	2	1	.220	.310	.414	.725	517246	
Barnes,B	COL	LF	48	100	10	22	6	2	0	8	3	30	1	2	.220	.250	.320	.570	1000000	
Pierzynski,A	ATL	C	81	247	15	54	15	0	2	23	6	29	1	0	.219	.243	.304	.547	3000000	
Ahmed,N	ARI	SS	90	284	26	62	9	1	4	20	15	58	5	2	.218	.265	.299	.564	521600	
Adames,C	COL	SS	121	225	25	49	7	3	2	17	24	47	2	3	.218	.304	.302	.607	509500	
Paulsen,B	COL	1B	39	92	8	20	5	0	1	11	5	27	0	0	.217	.258	.304	.562	512500	
Smoak,J	TOR	1B	126	299	33	65	10	0	14	34	40	112	1	0	.217	.314	.391	.705	3900000	
Revere,B	WSH	CF	103	350	44	76	9	7	2	24	18	34	14	5	.217	.260	.300	.560	6250000	
White,T	HOU	1B	85	249	24	54	16	0	8	28	23	65	1	0	.217	.286	.378	.664	507500	
Heisey,C	WSH	LF	83	139	18	30	3	1	9	17	13	44	0	1	.216	.290	.446	.736	1250000	
Asche,C	PHI	LF	71	197	22	42	15	0	4	18	18	54	3	1	.213	.284	.350	.635	530000	
Avila,A	CWS	C	57	169	19	36	6	0	7	11	38	78	0	0	.213	.359	.373	.732	2500000	
Rivera,Y	MIL	SS	35	66	12	14	4	0	0	3	2	20	0	0	.212	.235	.273	.508	508600	
Iannetta,C	SEA	C	94	295	23	62	14	0	7	24	38	83	0	0	.210	.303	.329	.631	4250000	
Castro,J	HOU	C	113	329	41	69	16	3	11	32	45	123	2	1	.210	.307	.377	.684	5000000	
Espinosa,D	WSH	SS	157	516	66	108	15	0	24	72	54	174	9	2	.209	.306	.378	.684	2875000	
Marisnick,J	HOU	CF	118	287	40	60	18	1	5	21	16	83	10	5	.209	.257	.331	.588	519500	
Perez,C	LAA	C	87	268	25	56	16	0	5	31	12	49	1	0	.209	.244	.325	.568	513000	
DeShields,D	TEX	CF	74	182	36	38	7	0	4	13	15	54	8	3	.209	.275	.313	.588	517300	
Gose,A	DET	CF	30	91	11	19	2	2	2	7	9	38	0	1	.209	.287	.341	.628	525000	
Rasmus,C	HOU	LF	107	369	38	76	10	0	15	54	43	121	4	1	.206	.286	.355	.641	15800000	
Uribe,J	CLE	3B	73	238	19	49	9	0	7	25	15	49	0	0	.206	.259	.332	.591	4000000	
Ruf,D	PHI	1B	43	83	8	17	2	0	3	9	4	25	0	1	.205	.236	.337	.573	527000	
Jennings,D	TB	LF	65	200	22	40	7	1	7	20	21	58	2	0	.200	.281	.350	.631	3300000	
Plawecki,K	NYM	C	48	132	6	26	6	0	1	11	17	33	0	0	.197	.298	.265	.563	511360	
Conger,H	TB	C	49	124	6	24	5	0	3	10	12	40	0	0	.194	.265	.306	.571	1500000	
Hernandez,E	LAD	LF	109	216	25	41	8	0	7	18	28	64	2	0	.190	.283	.324	.607	520000	
Casali,C	TB	C	84	226	23	42	10	0	8	25	25	82	0	0	.186	.273	.336	.609	513600	
Goins,R	TOR	2B	76	183	13	34	9	2	3	12	9	48	1	1	.186	.228	.306	.534	520200	
Norris,D	SD	C	125	415	50	77	17	0	14	42	36	139	9	2	.186	.255	.328	.583	2925000	
Perez,R	CLE	C	61	153	14	28	6	1	3	17	23	44	0	0	.183	.285	.294	.579	515800	
Joseph,C	BAL	C	49	132	7	23	3	0	0	0	7	28	0	0	.174	.216	.197	.413	523500	
Saltalamacchia,J	DET	C	92	246	30	42	5	1	12	38	41	104	0	0	.171	.284	.346	.630	507500	
Choi,J	LAA	1B	54	112	9	19	4	0	5	12	16	27	2	4	.170	.271	.339	.611	650000	
Thole,J	TOR	C	50	118	7	20	3	0	1	7	13	28	0	0	.169	.254	.220	.474	800000	
Blash,J	SD	RF	38	71	7	12	2	0	3	5	11	34	1	0	.169	.298	.324	.622	507500	
Barnes,A	LAD	C	21	32	3	5	1	0	0	2	5	9	0	0	.156	.270	.188	.458	512500	
Gentry,C	LAA	LF	14	34	2	5	1	0	0	2	3	6	0	0	.147	.237	.176	.413	1000000	
Burriss,E	PHI	2B	39	45	3	5	1	1	0	0	2	10	1	0	.111	.184	.178	.361	925000	
Stassi,M	HOU	C	9	13	1	1	0	0	0	0	0	5	0	0	.077	.077	.077	.154	508200	
Colabello,C	TOR	1B	10	29	0	2	0	0	0	1	2	9	0	0	.069	.156	.069	.225	521300	
Diaz,E	PIT	C	1	4	0	0	0	0	0	1	0	1	0	0	.000	.000	.000	.000	510000	
Schwarber,K	CHC	LF	2	4	0	0	0	0	0	0	1	2	0	0	.000	.200	.000	.200	522000	
