112,357,28,87,20,0,9,45,31,94,0,2,.244,.308,.375,.683,7500000
144,501,70,122,37,2,22,69,32,122,4,1,.244,.299,.457,.756,503000
133,501,52,122,26,3,10,60,28,92,4,3,.244,.287,.367,.654,11666667
138,538,78,131,22,4,17,55,64,100,28,6,.243,.323,.394,.717,11000000
136,489,40,119,23,0,13,72,56,97,0,4,.243,.329,.370,.699,12000000
61,214,30,52,8,0,12,27,18,64,3,1,.243,.306,.449,.755,2900000
156,598,112,145,33,1,23,71,89,129,21,7,.242,.345,.416,.762,540000
123,455,58,110,19,1,13,40,58,131,3,4,.242,.340,.374,.714,18571429
127,407,42,98,16,1,15,50,25,159,0,1,.241,.297,.396,.693,950000
129,500,61,120,25,1,6,41,50,100,22,3,.240,.310,.330,.640,8750000
144,538,60,129,28,1,12,46,39,138,2,3,.240,.297,.362,.660,517000
84,267,27,64,19,1,7,27,17,36,6,1,.240,.285,.397,.682,980000
24,67,7,16,4,0,0,8,2,14,1,0,.239,.271,.299,.570,875000
148,423,39,101,13,2,5,40,29,69,12,1,.239,.286,.314,.600,511100
93,306,36,73,15,0,13,40,17,71,0,1,.239,.290,.415,.705,502232
70,260,35,62,15,1,11,38,19,70,3,0,.238,.292,.431,.723,11428571
110,380,28,90,19,0,13,46,26,102,0,0,.237,.296,.389,.686,530000
119,355,30,84,11,0,5,34,50,73,1,2,.237,.342,.310,.652,1100000
91,317,40,75,16,4,5,21,28,53,7,4,.237,.300,.360,.659,2000000
48,106,8,25,5,0,2,7,8,38,0,1,.236,.296,.340,.635,500000
55,170,22,40,6,0,6,19,14,37,0,0,.235,.302,.376,.678,505300
113,187,24,44,15,0,2,25,1,37,0,1,.235,.266,.348,.614,1000000
83,247,22,58,12,0,2,22,18,50,2,1,.235,.287,.308,.595,2500000
144,473,47,111,22,1,10,63,34,91,7,1,.235,.285,.349,.634,550000
52,111,14,26,5,0,4,16,11,32,0,0,.234,.320,.387,.707,502000
147,500,70,117,23,2,25,81,67,153,1,0,.234,.334,.438,.772,4100000
64,231,30,54,10,2,6,28,21,70,3,0,.234,.300,.372,.673,500000
66,214,18,50,9,0,2,12,15,61,0,0,.234,.287,.304,.591,950000
103,360,42,84,14,2,6,37,55,105,9,3,.233,.337,.333,.670,504500
102,240,31,56,11,2,9,27,14,75,6,1,.233,.286,.408,.694,501200
109,403,46,94,23,0,15,49,37,80,3,1,.233,.301,.402,.703,15000000
121,258,24,60,14,0,4,35,36,60,2,0,.233,.328,.333,.661,1500000
90,357,36,83,13,1,3,20,20,86,18,8,.232,.272,.300,.572,2450000
140,495,57,115,15,1,23,75,32,77,0,0,.232,.286,.406,.692,17000000
145,523,65,121,22,3,21,58,32,122,0,1,.231,.281,.405,.686,2800000
103,372,46,86,16,3,20,57,31,127,1,2,.231,.300,.452,.752,512500
119,264,32,61,9,5,4,24,20,78,9,3,.231,.294,.348,.643,1200000
152,541,68,125,25,0,27,85,113,124,5,2,.231,.365,.427,.792,4200380
62,156,14,36,5,1,0,15,8,37,1,1,.231,.266,.276,.542,502000
123,262,31,60,18,1,7,33,23,58,2,0,.229,.293,.385,.679,2300000
49,158,31,36,6,2,5,17,13,38,1,0,.228,.326,.386,.712,501500
155,564,73,128,27,2,20,66,79,141,8,2,.227,.326,.388,.714,15000000
145,507,68,115,21,1,37,88,56,182,5,2,.227,.308,.491,.799,510000
128,377,47,85,19,1,15,49,58,115,3,0,.225,.327,.401,.728,792000
104,346,45,78,21,1,18,40,29,124,4,0,.225,.287,.448,.735,7000000
41,129,6,29,8,0,1,7,3,24,0,0,.225,.242,.310,.553,502000
35,89,8,20,8,1,0,8,8,19,0,0,.225,.289,.337,.626,505000
45,156,12,35,6,1,1,13,19,59,1,0,.224,.313,.295,.607,2000000
117,291,38,65,10,0,1,22,31,37,11,4,.223,.298,.268,.567,510000
153,569,65,127,18,1,23,95,67,190,0,0,.223,.310,.380,.690,25000000
110,301,32,67,12,1,6,26,25,71,2,0,.223,.287,.329,.616,509700
119,275,34,61,15,2,8,22,15,64,9,2,.222,.265,.378,.643,1760000
87,325,37,72,14,0,6,35,34,90,6,1,.222,.294,.320,.614,504200
126,465,43,103,21,2,14,56,34,151,1,0,.222,.286,.366,.651,2450000
147,506,48,112,18,5,4,38,25,79,7,0,.221,.268,.300,.568,600000
67,226,22,50,15,0,6,23,6,71,1,0,.221,.244,.367,.611,17000000
80,231,24,51,12,0,4,25,22,57,0,2,.221,.293,.325,.618,517500
123,367,47,81,15,4,10,36,34,95,4,2,.221,.288,.365,.653,510100
102,281,33,62,15,1,7,32,22,68,1,0,.221,.288,.356,.644,512500
114,373,43,82,20,0,11,44,55,143,0,1,.220,.320,.362,.681,7000000
57,169,25,37,8,0,7,18,24,50,0,1,.219,.315,.391,.705,500000
124,390,44,85,22,0,11,47,61,151,0,3,.218,.327,.359,.686,4150000
84,225,18,49,9,0,5,34,31,39,1,0,.218,.318,.324,.642,3583333
137,493,71,107,21,1,18,66,44,149,12,3,.217,.281,.373,.654,8500000
38,60,8,13,3,0,0,1,14,15,4,1,.217,.373,.267,.640,900000
123,440,56,95,14,0,22,62,58,109,1,1,.216,.313,.398,.711,22500000
69,186,22,40,8,0,1,18,36,56,4,3,.215,.341,.274,.615,507500
126,461,41,99,20,1,8,46,35,113,2,1,.215,.279,.315,.594,6200000
157,564,51,121,17,0,16,57,29,125,0,1,.215,.256,.330,.586,510100
140,457,45,97,21,1,15,54,35,74,1,0,.212,.271,.361,.632,549000
108,308,30,65,10,3,9,25,14,110,7,3,.211,.246,.351,.597,502500
96,237,30,50,13,3,12,41,10,66,2,1,.211,.258,.443,.701,1475000
111,400,37,84,17,1,10,51,36,100,3,2,.210,.280,.333,.612,5918483
87,263,31,55,13,2,7,27,19,80,17,4,.209,.267,.354,.620,503800
137,455,48,95,18,0,16,45,13,122,2,0,.209,.244,.354,.598,500500
97,360,33,75,20,0,8,42,36,111,0,0,.208,.278,.331,.608,14000000
61,77,6,16,4,0,1,8,4,26,0,0,.208,.253,.299,.552,2500000
73,198,21,41,7,2,2,14,25,56,3,1,.207,.296,.293,.589,2750000
15,29,2,6,1,0,0,3,2,5,0,0,.207,.258,.241,.499,800000
81,208,15,43,8,0,5,22,10,51,0,0,.207,.254,.317,.572,2259815
53,152,12,31,8,0,0,10,14,33,0,0,.204,.275,.257,.532,1500000
58,174,18,35,9,0,7,27,10,64,1,1,.201,.246,.374,.620,505340
50,135,11,27,5,0,1,17,13,28,0,3,.200,.270,.259,.530,521000
64,175,12,35,7,0,2,12,15,64,0,0,.200,.263,.274,.537,1500000
28,40,4,8,0,1,0,2,6,11,0,1,.200,.304,.250,.554,500000
74,195,18,39,7,0,4,22,13,51,0,0,.200,.250,.297,.547,2425000
131,438,51,87,20,2,22,60,17,158,0,3,.199,.254,.404,.658,504100
66,163,8,32,8,0,3,28,8,55,0,1,.196,.237,.301,.538,512000
130,378,47,74,9,0,22,45,47,122,5,1,.196,.287,.394,.681,2000000
127,450,65,88,16,0,26,72,60,173,2,1,.196,.300,.404,.704,10350000
67,186,16,36,6,0,6,21,21,54,0,0,.194,.279,.323,.601,502300
68,182,9,35,7,0,0,15,19,58,0,0,.192,.273,.231,.504,875000
72,177,19,34,6,2,3,11,4,48,0,4,.192,.234,.299,.533,500000
93,283,21,54,9,0,3,25,53,57,0,0,.191,.323,.254,.577,3550000
63,215,14,41,10,0,2,19,15,70,1,1,.191,.256,.265,.522,540500
61,170,16,32,6,1,3,14,17,41,0,0,.188,.267,.288,.555,700000
69,165,10,31,4,0,2,9,19,52,3,0,.188,.272,.248,.520,1300000
26,48,3,9,3,0,0,2,2,17,0,0,.188,.220,.250,.470,2000000
21,54,3,10,0,0,1,1,4,10,0,0,.185,.241,.241,.482,500000
50,152,16,28,7,0,7,15,16,58,0,1,.184,.260,.368,.629,3100000
86,253,20,46,6,1,9,36,21,69,1,0,.182,.250,.320,.570,501000
73,178,15,32,6,0,0,12,14,38,4,1,.180,.253,.213,.466,5250000
80,225,4,40,2,0,0,10,14,55,3,0,.178,.230,.187,.417,2250000
24,68,8,12,2,3,2,7,3,31,1,0,.176,.222,.382,.605,900000
55,122,12,21,5,0,3,11,10,31,0,0,.172,.230,.287,.517,502900
29,70,4,12,1,0,0,6,3,17,0,0,.171,.203,.186,.388,502000
9,35,4,6,0,1,0,2,2,7,0,0,.171,.216,.229,.445,3000000
95,76,4,13,2,0,0,5,7,18,1,1,.171,.256,.197,.453,850000
9,30,4,5,0,1,0,2,2,4,0,0,.167,.219,.233,.452,1100000
49,114,5,19,4,0,0,8,4,30,0,2,.167,.211,.202,.413,2500000
73,145,13,24,3,0,1,6,5,48,11,1,.166,.192,.207,.399,505500
71,204,27,33,6,1,8,22,32,77,0,1,.162,.280,.319,.599,525000
89,225,23,36,8,0,12,33,25,100,0,1,.160,.248,.356,.604,502000
30,57,7,9,1,0,0,5,5,14,0,0,.158,.234,.175,.410,1275000
20,40,4,6,1,0,0,3,2,20,0,1,.150,.222,.175,.397,1325000
27,52,3,7,1,0,1,2,1,12,0,0,.135,.151,.212,.362,630000
26,60,3,8,2,0,2,5,9,12,0,0,.133,.257,.267,.524,1000000
21,30,1,3,1,0,0,1,0,8,1,0,.100,.097,.133,.230,500000
5,11,1,1,0,0,0,0,1,3,0,0,.091,.167,.091,.258,6666667
25,35,2,3,2,0,0,3,6,14,0,0,.086,.256,.143,.399,506809
3,3,3,0,0,0,0,0,0,3,0,0,.000,.250,.000,.250,1000000
4,7,0,0,0,0,0,0,1,2,0,0,.000,.125,.000,.125,700000
3,8,2,3,0,0,0,0,1,3,0,0,.375,.444,.375,.819,518000
119,429,64,145,28,1,18,76,77,82,1,1,.338,.440,.534,.974,29200000
145,615,88,205,24,8,4,46,25,91,58,20,.333,.359,.418,.776,2500000
153,521,118,172,38,1,42,99,124,131,6,4,.330,.460,.649,1.109,3750000
159,567,103,182,38,2,33,110,118,151,21,5,.321,.435,.570,1.005,6400000
156,613,84,196,35,3,7,81,32,101,10,2,.320,.355,.421,.776,543000
150,557,74,177,28,0,19,95,56,52,2,0,.318,.379,.470,.849,18555555
157,609,111,192,39,6,20,76,53,89,39,7,.315,.367,.498,.865,519500
139,535,75,168,25,1,9,56,45,70,2,2,.314,.375,.415,.790,6500000
158,545,95,171,33,2,29,80,143,135,11,3,.314,.459,.541,1.000,22500000
154,638,86,200,40,4,15,66,33,67,38,13,.313,.353,.459,.812,3125000
149,462,61,144,26,10,17,78,44,107,9,4,.312,.371,.522,.893,512000
100,382,59,119,27,2,8,37,38,42,3,2,.312,.378,.455,.833,522500
137,529,68,164,45,0,15,84,60,51,15,1,.310,.379,.480,.859,6250000
49,168,19,52,10,3,3,15,13,25,0,0,.310,.363,.458,.821,6250000
140,551,101,169,34,6,16,72,37,98,28,6,.307,.361,.477,.838,2725000
62,217,38,66,18,0,8,35,18,43,3,1,.304,.361,.498,.859,507500
65,224,30,68,18,2,10,31,10,56,0,1,.304,.333,.536,.869,512500
141,565,86,171,43,7,9,52,57,107,12,8,.303,.372,.451,.823,8750000
152,590,90,178,22,1,44,93,59,164,3,2,.302,.369,.566,.936,14250000
150,564,85,170,21,5,6,61,50,107,23,3,.301,.358,.388,.746,517500
61,246,38,74,17,0,5,22,25,26,11,0,.301,.365,.431,.796,9000000
82,173,22,52,16,1,8,29,23,44,0,0,.301,.393,.543,.936,2425000
103,366,45,110,21,5,10,43,21,76,5,6,.301,.339,.467,.807,3125000
120,416,44,125,17,3,2,23,25,44,11,8,.300,.347,.370,.717,1443750
126,476,63,143,30,2,7,44,47,101,16,5,.300,.366,.416,.782,7081428
113,407,38,122,24,1,9,49,19,37,0,2,.300,.339,.430,.769,2000000
159,575,104,172,32,6,41,90,92,158,11,7,.299,.402,.590,.991,24083333
158,599,98,178,33,5,18,93,61,108,7,3,.297,.363,.459,.822,6950000
147,495,64,147,30,3,8,41,28,129,16,8,.297,.344,.418,.762,507500
158,620,122,184,41,2,41,123,73,133,6,0,.297,.371,.568,.939,4300000
154,624,94,185,35,7,11,73,43,80,10,6,.296,.342,.428,.770,15000000
156,612,73,181,38,1,3,53,70,83,2,1,.296,.370,.376,.746,11000000
117,464,64,137,22,2,9,54,27,82,6,2,.295,.336,.409,.746,8375000
149,573,77,169,28,6,12,77,30,96,12,0,.295,.334,.428,.762,509000
130,451,56,133,17,5,7,43,46,94,1,1,.295,.370,.401,.771,987500
125,520,70,153,18,9,5,42,26,81,26,8,.294,.334,.392,.726,507500
148,588,69,173,19,2,12,70,27,68,23,3,.294,.328,.395,.723,12083333
126,385,55,113,26,1,16,60,36,71,5,2,.294,.370,.491,.861,2500000
154,547,79,160,33,4,13,60,56,90,23,3,.293,.359,.439,.797,6650000
157,566,91,165,36,3,23,96,98,133,11,5,.292,.401,.488,.889,8583333
93,381,46,111,19,1,12,42,38,51,2,2,.291,.356,.441,.797,13750000
154,613,88,178,34,3,30,101,39,140,0,0,.290,.347,.502,.850,11333333
158,569,81,165,41,2,22,106,58,103,0,0,.290,.362,.485,.847,8500000
38,152,24,44,7,0,5,17,22,36,2,1,.289,.379,.434,.814,17250000
58,159,9,46,8,0,0,15,6,29,0,0,.289,.320,.340,.659,1225000
129,500,52,144,22,2,9,63,37,68,1,0,.288,.338,.394,.732,10000000
143,567,83,163,32,4,18,83,41,65,1,0,.287,.334,.453,.788,16000000
126,421,60,121,24,2,15,58,28,99,5,4,.287,.355,.461,.816,2750000
157,616,97,177,43,4,42,130,34,110,2,5,.287,.323,.575,.898,512500
93,355,42,102,12,3,5,26,30,25,14,5,.287,.353,.380,.733,4000000
30,101,11,29,4,2,2,15,4,13,0,0,.287,.314,.426,.740,514000
114,418,57,120,29,1,4,28,19,71,10,8,.287,.327,.390,.717,6825000
156,624,82,179,34,1,21,79,43,107,2,6,.287,.334,.446,.779,24000000
153,579,84,166,30,2,19,81,27,123,30,10,.287,.337,.444,.780,5166666
157,614,93,176,31,9,17,58,46,112,43,13,.287,.347,.450,.797,517500
162,633,102,181,30,1,35,86,70,111,20,8,.286,.359,.502,.861,548000
53,116,18,33,7,1,2,11,10,29,7,2,.284,.339,.414,.752,513000
147,549,73,156,34,1,22,82,43,76,1,2,.284,.348,.470,.817,2640000
103,354,50,100,18,1,5,31,42,48,2,5,.282,.361,.381,.742,1650000
72,188,23,53,14,1,4,20,12,29,8,4,.282,.327,.431,.758,1025000
158,596,93,168,33,2,38,102,53,178,3,2,.282,.344,.535,.879,3000000
153,540,69,152,33,2,17,68,55,111,9,4,.281,.359,.444,.804,1100000
130,470,54,132,17,6,5,48,23,78,7,2,.281,.315,.374,.689,1925000
130,499,56,140,38,2,14,73,31,38,2,2,.281,.322,.449,.770,8000000
137,492,73,138,33,5,18,68,56,147,9,3,.280,.356,.478,.834,3600000
104,361,25,101,16,0,4,32,23,34,2,4,.280,.322,.357,.680,7000000
129,454,56,127,27,6,2,45,46,97,8,1,.280,.349,.379,.727,3500000
73,229,24,64,16,1,4,35,39,49,2,1,.279,.394,.410,.804,17142857
86,305,34,85,17,0,15,39,9,79,2,0,.279,.306,.482,.788,515000
159,586,76,163,31,2,12,56,28,85,25,4,.278,.314,.399,.713,512000
160,586,94,163,38,3,31,101,78,105,17,6,.278,.387,.512,.899,5857142
132,471,51,131,27,0,23,85,32,112,1,0,.278,.330,.482,.812,2950000
149,502,72,139,32,0,20,87,66,100,0,0,.277,.360,.460,.820,7500000
118,416,62,115,27,0,18,66,56,98,3,1,.276,.370,.471,.841,16875000
133,478,57,132,34,1,19,67,45,85,0,0,.276,.337,.471,.808,15000000
19,58,6,16,0,0,2,8,4,15,0,0,.276,.338,.379,.718,532500
102,388,59,107,19,2,16,41,50,109,16,4,.276,.367,.459,.826,512900
52,207,30,57,13,1,9,40,16,48,4,1,.275,.327,.478,.806,18000000
156,571,76,157,33,0,28,90,62,107,0,1,.275,.350,.480,.830,22000000
155,579,64,159,26,1,17,71,50,111,1,4,.275,.334,.411,.745,13250000
158,629,70,172,36,2,12,77,40,88,3,0,.273,.314,.394,.709,14000000
108,333,17,91,17,0,0,18,29,34,2,0,.273,.334,.324,.659,1137500
146,528,73,144,37,0,37,108,77,95,0,1,.273,.360,.553,.913,16000000
149,526,67,143,25,4,20,77,49,65,10,2,.272,.333,.449,.781,4100000
154,574,101,156,44,3,28,84,81,151,4,3,.272,.365,.505,.871,8666666
129,453,51,123,25,5,4,49,32,59,2,1,.272,.318,.375,.694,516250
104,354,40,96,18,0,13,48,49,92,2,5,.271,.377,.432,.809,9375000
153,554,87,150,25,2,40,97,46,133,2,0,.271,.325,.540,.864,11428571
108,303,38,82,17,5,4,21,28,75,9,4,.271,.333,.399,.733,508500
136,488,34,132,23,2,4,61,32,59,3,1,.270,.310,.350,.660,15000000
52,174,20,47,6,0,2,16,4,29,0,0,.270,.289,.339,.628,2250000
160,604,74,163,35,1,21,73,51,132,3,1,.270,.328,.435,.764,13600000
156,597,74,161,30,1,3,44,25,73,15,6,.270,.301,.338,.639,8750000
151,543,69,146,32,3,16,71,44,110,4,1,.269,.328,.427,.756,8000000
87,231,22,62,14,1,6,29,8,56,2,1,.268,.295,.416,.710,2800000
19,41,9,11,5,1,0,3,4,9,2,0,.268,.333,.439,.772,517300
28,97,9,26,2,1,1,7,8,17,5,3,.268,.324,.340,.664,3100000
52,153,28,41,7,5,5,18,19,41,2,0,.268,.347,.477,.824,507500
75,258,24,69,14,1,8,25,21,67,0,0,.267,.319,.422,.742,8275000
141,505,65,135,18,2,10,59,45,102,23,6,.267,.327,.370,.697,5000000
161,623,85,166,37,0,26,74,54,98,6,6,.266,.328,.451,.779,14285714
79,143,15,38,8,2,0,15,16,16,7,5,.266,.340,.350,.689,516000
147,535,60,142,23,2,4,44,39,48,5,3,.265,.321,.338,.660,8285714
143,505,66,134,28,5,15,58,36,107,6,3,.265,.315,.430,.744,7500000
74,279,47,74,12,1,27,67,34,95,4,2,.265,.346,.606,.952,25000000
158,592,69,157,34,2,10,66,67,112,2,1,.265,.338,.380,.718,23000000
69,181,19,48,9,2,4,16,10,41,10,2,.265,.304,.403,.707,20285714
154,596,80,158,31,3,23,100,39,147,12,2,.265,.312,.443,.755,20000000
128,332,51,88,21,2,8,28,25,61,10,4,.265,.359,.413,.771,515800
155,525,57,139,24,2,9,56,33,85,5,3,.265,.318,.370,.688,553900
114,401,32,106,18,5,7,41,16,90,0,1,.264,.297,.387,.683,507500
103,371,51,98,20,3,7,43,36,64,1,0,.264,.326,.391,.717,2200000
114,375,42,99,18,4,6,29,12,68,1,3,.264,.294,.381,.675,516500
151,505,62,133,25,12,10,40,24,95,18,5,.263,.298,.420,.718,513800
151,559,63,147,14,5,7,50,30,103,10,1,.263,.302,.343,.645,513500
137,483,55,127,22,0,16,59,19,63,0,1,.263,.295,.408,.703,513543
107,350,38,92,15,5,6,34,36,97,3,2,.263,.331,.386,.716,508500
150,557,71,146,28,4,11,61,36,95,15,8,.262,.321,.386,.707,520000
160,573,100,150,31,0,47,117,84,208,2,3,.262,.361,.562,.923,12000000
116,360,36,94,23,0,3,28,38,70,2,1,.261,.338,.350,.688,1880000
136,445,58,116,21,3,18,71,56,97,0,2,.261,.341,.443,.783,512500
120,426,54,111,21,9,16,61,23,79,6,7,.261,.316,.465,.781,513850
142,531,52,138,25,0,21,70,13,82,1,0,.260,.280,.426,.706,1400000
149,562,64,146,29,3,16,60,28,144,5,2,.260,.299,.407,.706,1925000
123,459,47,119,27,0,10,44,30,110,2,3,.259,.308,.383,.691,555000
151,571,94,148,26,3,16,66,68,135,20,5,.259,.343,.399,.742,13000000
157,580,98,150,33,2,26,70,91,151,11,6,.259,.364,.457,.821,15000000
156,580,74,150,29,1,11,62,51,135,0,2,.259,.324,.369,.693,13000000
117,379,44,98,18,1,10,41,24,88,2,0,.259,.309,.391,.699,10500000
87,205,23,53,12,4,5,17,21,62,9,3,.259,.327,.429,.757,14500000
87,205,23,53,12,4,5,17,21,62,9,3,.259,.327,.429,.757,14500000,8541666
143,441,47,114,16,5,6,41,16,87,7,3,.259,.289,.358,.647,4710739
160,596,69,154,34,2,7,62,46,78,25,9,.258,.309,.357,.667,15000000
112,341,55,88,16,11,8,30,22,76,18,8,.258,.306,.440,.746,5000000
144,438,44,113,22,4,11,46,47,101,13,4,.258,.329,.402,.730,527600
53,194,28,50,10,1,9,28,14,29,3,3,.258,.310,.459,.769,2350000
118,326,34,84,16,1,13,45,13,77,0,2,.258,.286,.433,.718,925000
155,556,65,143,23,7,15,45,42,132,11,5,.257,.310,.405,.715,510000
142,560,57,144,16,5,6,50,13,93,25,6,.257,.281,.336,.616,534000
121,424,53,109,27,0,14,56,31,107,1,1,.257,.323,.420,.743,6425000
111,452,66,116,15,2,7,33,35,86,21,9,.257,.318,.345,.663,21857143
148,612,76,157,20,5,3,47,26,75,17,5,.257,.293,.320,.614,2625000
143,507,65,130,33,4,21,84,39,119,6,4,.256,.321,.462,.782,3175000
153,593,83,152,35,6,9,52,55,121,27,10,.256,.320,.381,.701,525000
159,630,78,161,23,2,26,83,45,164,4,1,.256,.308,.422,.731,537500
79,282,30,72,12,3,11,38,26,66,3,3,.255,.322,.436,.758,6000000
157,619,82,158,43,1,35,89,44,137,13,8,.255,.309,.498,.806,6000000
111,392,57,100,22,0,31,79,59,85,2,0,.255,.357,.548,.906,22500000
154,549,42,140,33,6,15,73,39,152,0,3,.255,.303,.419,.721,525000
105,385,40,98,22,2,4,32,15,67,9,0,.255,.287,.353,.640,9500000
140,485,73,123,24,8,5,26,45,145,23,11,.254,.321,.367,.688,515000
54,83,9,21,4,0,0,5,5,16,0,2,.253,.295,.301,.597,511000
140,318,53,80,20,1,14,42,30,73,3,1,.252,.320,.453,.773,2500000
151,538,63,135,28,1,15,65,52,101,0,0,.251,.323,.390,.713,10000000
150,542,85,136,26,3,26,81,68,159,19,5,.251,.336,.454,.790,14500000
150,542,85,136,26,3,26,81,68,159,19,5,.251,.336,.454,.790,14500000,8541666
147,515,65,129,33,2,14,62,35,131,4,1,.250,.305,.404,.709,545000
151,523,83,131,22,1,33,86,84,145,4,0,.250,.356,.486,.842,27500000
153,543,108,136,29,3,40,114,110,106,8,2,.250,.377,.536,.913,13000000
156,596,102,149,29,8,17,46,84,154,20,7,.250,.346,.411,.757,9500000
86,241,31,60,14,6,7,27,5,53,3,3,.249,.269,.444,.713,507500
73,225,27,56,16,1,9,34,14,51,0,0,.249,.300,.449,.749,510000
154,583,54,145,33,0,10,62,31,68,17,7,.249,.285,.357,.642,8125000
95,346,43,86,25,1,16,73,33,79,1,0,.249,.308,.465,.773,16666666
136,395,54,98,31,5,12,42,47,99,0,0,.248,.330,.443,.773,6500000
113,347,36,86,11,0,15,53,49,103,1,1,.248,.345,.409,.754,12000000
121,392,54,97,16,2,27,66,44,122,6,2,.247,.323,.505,.828,519000
120,372,40,92,12,3,1,37,23,50,6,1,.247,.294,.304,.598,1075000
54,174,28,43,8,0,2,16,20,39,0,0,.247,.337,.328,.664,3583333
128,421,34,104,15,0,16,57,27,107,0,1,.247,.297,.397,.694,5918483
54,171,17,42,7,0,5,20,17,29,0,0,.246,.307,.374,.682,4000000
139,224,25,55,12,1,4,17,5,63,2,2,.246,.281,.362,.642,1900000
120,440,39,108,20,0,11,64,31,52,0,0,.245,.301,.366,.667,17000000
129,425,41,104,22,3,12,39,26,111,1,2,.245,.294,.395,.689,517500
126,470,43,115,25,1,10,47,25,73,0,0,.245,.292,.366,.658,19000000
152,573,74,140,35,4,22,86,50,124,2,1,.244,.307,.435,.742,4800000
135,471,67,115,33,0,27,73,66,138,0,2,.244,.352,.486,.838,4200000
116,394,34,96,21,0,3,34,27,73,3,2,.244,.293,.320,.613,538000
150,437,60,106,18,0,27,77,48,131,2,0,.243,.318,.469,.787,5750000
29,66,8,16,0,0,2,8,9,14,1,0,.242,.333,.333,.667,900000
131,244,23,59,20,0,1,21,23,51,2,2,.242,.306,.336,.642,2500000
129,441,76,106,23,2,23,77,53,106,4,5,.240,.329,.458,.787,16400000
131,433,36,104,17,0,5,50,29,59,0,0,.240,.296,.314,.610,6000000
60,175,14,42,9,0,5,24,10,41,1,0,.240,.280,.377,.657,534000
58,175,18,42,4,0,5,17,9,54,0,0,.240,.277,.349,.626,517000
139,521,67,125,22,0,22,81,35,105,2,5,.240,.293,.409,.702,10500000
68,196,28,47,5,2,3,14,14,33,3,1,.240,.294,.332,.625,522500
112,331,21,79,12,0,9,39,21,104,0,1,.239,.295,.356,.652,2675000
152,528,55,126,23,5,6,52,56,120,12,10,.239,.314,.335,.649,507500
137,432,67,103,23,2,25,61,47,154,2,1,.238,.314,.475,.789,8000000
63,181,24,43,9,0,7,21,32,38,0,0,.238,.355,.403,.758,4250000
133,339,46,80,15,4,9,36,18,105,24,9,.236,.281,.383,.665,511200
157,628,101,148,39,4,28,77,61,148,12,4,.236,.307,.444,.751,5000000
9,17,3,4,0,1,0,2,1,2,0,0,.235,.278,.353,.631,507500
100,320,38,75,16,1,11,49,27,72,0,0,.234,.299,.394,.693,515000
115,355,43,83,12,0,16,47,65,92,0,1,.234,.353,.403,.756,693000
81,270,24,63,9,1,9,28,24,71,0,1,.233,.301,.374,.675,508000
156,583,69,136,27,2,19,62,45,187,13,5,.233,.290,.384,.674,8750000
106,219,25,51,9,1,11,36,7,57,1,0,.233,.261,.434,.695,7000000
135,465,68,108,15,1,26,94,52,97,0,0,.232,.320,.437,.756,17000000
98,207,24,48,14,1,3,16,10,55,0,1,.232,.281,.353,.633,1300000
78,233,33,54,16,1,10,34,28,62,0,0,.232,.325,.438,.762,518290
95,363,38,84,22,0,12,45,13,104,0,0,.231,.267,.391,.659,3833333
98,290,37,67,10,0,5,17,20,38,3,1,.231,.282,.317,.599,3500000
140,382,35,88,21,2,13,48,44,121,2,3,.230,.315,.398,.713,2000000
73,126,14,29,5,1,2,14,2,23,3,0,.230,.242,.333,.576,900000
116,313,32,72,18,0,6,39,31,54,7,2,.230,.295,.345,.640,11666667
36,100,10,23,4,0,0,4,9,30,3,2,.230,.306,.270,.576,507500
37,74,7,17,3,0,1,5,2,16,1,0,.230,.247,.311,.558,510000
128,475,41,109,16,0,15,68,21,101,0,0,.229,.258,.358,.616,3550000
129,467,53,107,29,1,23,77,27,138,0,0,.229,.277,.443,.720,25000000
72,214,19,49,17,0,3,20,23,44,0,0,.229,.301,.350,.652,3800000
73,201,25,46,11,0,11,33,23,63,0,1,.229,.311,.448,.759,1075000
153,398,45,91,5,6,1,21,31,51,11,5,.229,.282,.279,.561,2000000
70,184,30,42,9,1,7,21,33,64,0,0,.228,.348,.402,.751,508600
63,189,19,43,6,1,5,25,14,36,3,1,.228,.284,.349,.634,2500000
17,22,0,5,1,0,0,3,0,6,0,0,.227,.250,.273,.523,1000000
132,296,44,67,16,1,18,59,29,86,0,0,.226,.299,.470,.768,1000000
157,580,72,131,35,4,26,87,58,145,9,5,.226,.294,.434,.729,8500000
114,412,56,93,8,3,4,28,28,75,57,8,.226,.274,.289,.563,545000
134,421,49,95,17,6,9,34,29,81,4,5,.226,.275,.359,.634,508500
146,457,47,103,15,3,17,54,47,81,8,4,.225,.302,.383,.685,2725000
144,517,71,116,24,3,13,41,44,86,12,8,.224,.285,.358,.643,11000000
120,389,40,87,23,1,5,31,19,81,2,2,.224,.268,.326,.595,510000
132,434,62,97,18,0,25,56,50,106,1,0,.224,.310,.438,.748,4200000
34,94,17,21,8,0,2,6,7,23,5,1,.223,.291,.372,.664,508500
82,203,24,45,7,4,9,37,13,69,3,1,.222,.274,.429,.702,508100
69,122,17,27,6,1,1,6,12,29,1,0,.221,.299,.311,.611,510500
88,331,51,73,16,1,12,42,38,84,0,1,.221,.302,.384,.685,18000000
124,440,39,97,23,7,2,44,9,69,2,2,.220,.234,.318,.552,7562500
