Walker,N	PIT	2B	133	478	62	120	24	4	16	53	50	85	1	2	.251	.339	.418	.757	3300000	
Harrison,J	PIT	3B	60	88	10	22	1	2	3	14	2	10	2	0	.250	.290	.409	.699	503000	
Headley,C	SD	3B	141	520	59	130	35	2	13	50	67	142	8	4	.250	.347	.400	.747	8575000	
Solano,D	MIA	2B	102	361	33	90	13	1	3	34	23	57	3	1	.249	.305	.316	.621	491500	
Lobaton,J	TB	C	100	277	38	69	15	2	7	32	30	65	0	1	.249	.320	.394	.714	496500	
Roberts,B	BAL	2B	77	265	33	66	12	1	8	39	26	44	3	1	.249	.312	.392	.704	10000000	
Conger,H	LAA	C	92	233	23	58	13	1	7	21	17	61	0	1	.249	.310	.403	.713	495000	
Crawford,B	SF	SS	149	499	52	124	24	3	9	43	42	96	1	2	.248	.311	.363	.674	530000	
Sanchez,H	SF	C	63	129	8	32	4	0	3	19	7	29	0	0	.248	.300	.349	.649	502500	
Doumit,R	MIN	C	135	485	49	120	28	1	14	55	48	99	1	0	.247	.314	.396	.710	3500000	
Norris,D	OAK	C	98	264	41	65	16	0	9	30	37	71	5	0	.246	.345	.409	.754	492500	
Soto,G	TEX	C	54	163	20	40	9	0	9	22	20	60	1	2	.245	.328	.466	.794	2750000	
Gillaspie,C	CWS	3B	134	408	46	100	14	3	13	40	37	79	0	1	.245	.305	.390	.695	490500	
Konerko,P	CWS	1B	126	467	41	114	16	0	12	54	45	74	0	0	.244	.313	.355	.669	12500000	
Morrison,L	MIA	1B	85	293	32	71	13	4	6	36	38	56	0	0	.242	.333	.375	.709	491500	
Berkman,L	TEX	DH	73	256	27	62	10	1	6	34	38	52	0	0	.242	.340	.359	.700	8000000	
Cabrera,A	CLE	SS	136	508	66	123	35	2	14	64	35	114	9	3	.242	.299	.402	.700	8250000	
Pennington,C	ARI	SS	96	269	25	65	13	1	1	18	26	54	2	0	.242	.310	.309	.618	1750000	
Dominguez,M	HOU	3B	152	543	56	131	25	0	21	77	30	96	0	1	.241	.286	.403	.690	491800	
Scott,L	TB	DH	91	253	27	61	13	2	9	40	30	63	1	1	.241	.326	.415	.741	2750000	
Overbay,L	NYY	1B	142	445	43	107	24	1	14	59	36	111	2	0	.240	.295	.393	.688	1250000	
Torrealba,Y	COL	C	61	179	10	43	8	0	0	16	13	24	0	0	.240	.295	.285	.580	1000000	
Ellis,A	LAD	C	115	390	43	93	17	1	10	52	45	78	0	2	.238	.318	.364	.682	2000000	
Mesoraco,D	CIN	C	103	323	31	77	13	0	9	42	24	61	0	2	.238	.287	.362	.649	497500	
Smoak,J	SEA	1B	131	454	53	108	19	0	20	50	64	119	0	0	.238	.334	.412	.746	495100	
Bianchi,J	MIL	SS	100	236	22	56	8	1	1	25	11	46	4	4	.237	.272	.292	.564	490000	
LaRoche,A	WSH	1B	152	511	70	121	19	3	20	62	72	131	4	1	.237	.332	.403	.735	12000000	
Amarista,A	SD	SS	146	368	35	87	14	4	5	32	22	57	4	2	.236	.282	.337	.619	497400	
DeRosa,M	TOR	2B	88	204	23	48	12	1	7	36	28	49	0	0	.235	.326	.407	.733	750000	
Wieters,M	BAL	C	148	523	59	123	29	0	22	79	43	104	2	0	.235	.287	.417	.704	5500000	
Galvis,F	PHI	2B	70	205	13	48	5	4	6	19	13	45	1	0	.234	.283	.385	.668	490000	
Escobar,A	KC	SS	158	607	57	142	20	4	4	52	19	84	22	0	.234	.259	.300	.559	2625000	
Jones,G	PIT	1B	144	403	41	94	26	2	15	51	31	101	2	0	.233	.289	.419	.708	4500000	
Hundley,N	SD	C	114	373	35	87	19	0	13	44	26	98	1	0	.233	.290	.389	.679	3000000	
Molina,J	TB	C	99	283	26	66	14	0	2	18	22	63	2	1	.233	.290	.304	.594	1500000	
Moustakas,M	KC	3B	136	472	42	110	26	0	12	42	32	83	2	4	.233	.287	.364	.651	524500	
Alvarez,P	PIT	3B	152	558	70	130	22	2	36	100	48	186	2	0	.233	.296	.473	.770	700000	
Rizzo,A	CHC	1B	160	606	71	141	40	2	23	80	76	127	6	5	.233	.323	.419	.742	5857142	
Moreland,M	TEX	1B	147	462	60	107	24	1	23	60	45	117	0	0	.232	.299	.437	.736	502700	
Montero,M	ARI	C	116	413	44	95	14	0	11	42	51	110	0	0	.230	.318	.344	.662	12000000	
Avila,A	DET	C	102	330	39	75	14	1	11	47	44	112	0	0	.227	.317	.376	.693	2950000	
Martin,R	PIT	C	127	438	51	99	21	0	15	55	58	108	9	5	.226	.327	.377	.703	8500000	
Corporan,C	HOU	C	64	191	16	43	5	0	7	20	10	60	0	0	.225	.287	.361	.648	495000	
Chisenhall,L	CLE	3B	94	289	30	65	17	0	11	36	16	56	1	0	.225	.270	.398	.668	492900	
Iannetta,C	LAA	C	115	325	40	73	15	0	11	39	68	100	0	1	.225	.358	.372	.731	5166667	
Santiago,R	DET	2B	80	205	27	46	8	1	1	14	21	32	0	1	.224	.298	.288	.586	2100000	
Pill,B	SF	1B	48	85	11	19	4	0	3	12	5	17	0	0	.224	.272	.376	.648	494000	
Carter,C	HOU	1B	148	506	64	113	24	2	29	82	70	212	2	0	.223	.320	.451	.770	494000	
Wallace,B	HOU	1B	79	262	35	58	14	1	13	36	18	104	1	1	.221	.284	.431	.716	495000	
Florimon,P	MIN	SS	134	403	44	89	17	0	9	44	33	115	15	6	.221	.281	.330	.611	495000	
Getz,C	KC	2B	78	209	29	46	6	1	1	18	20	24	16	3	.220	.288	.273	.561	1050000	
Noonan,N	SF	2B	62	105	12	23	2	0	0	5	6	24	0	0	.219	.261	.238	.499	490000	
Youkilis,K	NYY	3B	28	105	12	23	7	0	2	8	8	31	0	0	.219	.305	.343	.648	12000000	
Valbuena,L	CHC	3B	108	331	34	72	15	1	12	37	53	63	1	4	.218	.331	.378	.708	930000	
McKenry,M	PIT	C	41	115	9	25	6	0	3	14	5	24	0	0	.217	.262	.348	.610	505000	
Kozma,P	STL	SS	143	410	44	89	20	0	1	35	34	91	3	1	.217	.275	.273	.548	490000	
Hannahan,J	CIN	3B	83	139	12	30	5	1	1	14	19	38	0	0	.216	.317	.288	.605	2000000	
Ross,D	BOS	C	36	102	11	22	5	0	4	10	11	42	1	0	.216	.298	.382	.681	3100000	
Recker,A	NYM	C	50	135	17	29	7	0	6	19	13	49	0	1	.215	.280	.400	.680	490840	
Casilla,A	BAL	2B	62	112	15	24	4	1	1	10	9	20	9	2	.214	.268	.295	.563	1700000	
Forsythe,L	SD	2B	75	220	22	47	6	1	6	19	19	54	6	1	.214	.281	.332	.613	499000	
Kratz,E	PHI	C	68	197	21	42	7	0	9	26	18	45	0	0	.213	.280	.386	.666	496000	
Stewart,C	NYY	C	109	294	28	62	6	0	4	25	30	49	4	0	.211	.293	.272	.566	515100	
Barmes,C	PIT	SS	108	304	22	64	15	0	5	23	14	70	0	0	.211	.249	.309	.558	5250000	
Izturis,C	CIN	SS	63	129	6	27	8	0	0	11	9	13	0	0	.209	.259	.271	.530	800000	
Barney,D	CHC	2B	141	501	49	104	25	1	7	41	36	64	4	2	.208	.266	.303	.569	562200	
Davis,I	NYM	1B	103	317	37	65	14	0	9	33	57	101	4	0	.205	.326	.334	.661	3125000	
Olivo,M	MIA	C	33	74	5	15	2	0	4	9	5	23	0	0	.203	.250	.392	.642	800000	
Hafner,T	NYY	DH	82	262	31	53	8	1	12	37	32	79	2	0	.202	.301	.378	.679	2000000	
Hanigan,R	CIN	C	75	222	17	44	8	0	2	21	29	27	0	1	.198	.306	.261	.567	1333333	
Flowers,T	CWS	C	84	256	24	50	11	0	10	24	14	94	0	1	.195	.247	.355	.603	510000	
Arencibia,J	TOR	C	138	474	45	92	18	0	21	55	18	148	0	2	.194	.227	.365	.592	505600	
Gimenez,H	CWS	C	26	68	8	13	4	0	2	10	7	22	0	0	.191	.275	.338	.613	493000	
Jeter,D	NYY	SS	17	63	8	12	1	0	1	7	8	10	0	0	.190	.288	.254	.542	17000000	
Sellers,J	LAD	SS	27	69	6	13	1	0	1	2	5	20	0	0	.188	.263	.246	.510	494000	
Quiroz,G	SF	C	43	86	5	16	7	0	1	6	5	21	0	0	.186	.237	.302	.539	575000	
Brignac,R	COL	SS	46	92	5	17	4	0	1	6	4	30	0	0	.185	.219	.261	.480	499000	
Giambi,J	CLE	DH	71	186	21	34	8	0	9	31	23	56	0	1	.183	.282	.371	.653	750000	
Mathis,J	MIA	C	73	232	14	42	7	1	5	29	21	76	0	0	.181	.251	.284	.535	1500000	
Inge,B	PIT	3B	50	105	5	19	3	0	1	7	2	32	0	0	.181	.204	.238	.442	1250000	
Kottaras,G	KC	C	46	100	13	18	4	0	5	12	24	42	1	0	.180	.349	.370	.719	1000000	
Uggla,D	ATL	2B	136	448	60	80	10	3	22	55	77	171	2	0	.179	.309	.362	.671	12400000	
Hinske,E	ARI	1B	52	52	2	9	3	0	1	6	6	17	0	0	.173	.259	.288	.547	1350000	
Maldonado,M	MIL	C	67	183	13	31	7	1	4	22	13	53	0	0	.169	.236	.284	.520	494000	
Sizemore,S	OAK	2B	2	6	0	1	1	0	0	0	0	2	0	0	.167	.167	.333	.500	500000	
Wigginton,T	STL	1B	47	57	9	9	2	0	0	3	5	19	0	1	.158	.238	.193	.431	2500000	
Teixeira,M	NYY	1B	15	53	5	8	1	0	3	12	8	19	0	0	.151	.270	.340	.609	22500000	
Kotchman,C	MIA	1B	6	20	0	0	0	0	0	1	1	1	0	0	.000	.048	.000	.048	700000	
Marson,L	CLE	C	3	3	0	0	0	0	0	0	2	0	0	0	.000	.400	.000	.400	1000000	
